"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","점검일자","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름"
"1289005","80","이마트 자양점","144","조기(국산냉동)","1마리20cm","1980","2018-08","해동국산","2018-08-29","002","대형마트","215000","광진구"
"1289006","80","이마트 자양점","264","명태(냉동수입산)","1마리25cm","5980","2018-08","해동수입","2018-08-29","002","대형마트","215000","광진구"
"1289007","80","이마트 자양점","256","오징어(냉동국산)","1마리25cm","4990","2018-08","생물국산","2018-08-29","002","대형마트","215000","광진구"
"1289008","80","이마트 자양점","266","고등어(생물국산)","1마리25cm","2980","2018-08","생물국산","2018-08-29","002","대형마트","215000","광진구"
"1289009","90","우림시장","305","사과(부사 300g)","1개","1250","2018-08","4개 5000","2018-08-30","001","전통시장","260000","중랑구"
"1289010","90","우림시장","306","배(신고 600g)","1개","2500","2018-08","4개 10000","2018-08-30","001","전통시장","260000","중랑구"
"1289011","90","우림시장","307","배추(2.5~3kg)","1포기","3500","2018-08","국내산","2018-08-30","001","전통시장","260000","중랑구"
"1289012","90","우림시장","308","무(1kg)","1개","3000","2018-08","제주","2018-08-30","001","전통시장","260000","중랑구"
"1289013","90","우림시장","309","양파(1.5kg망)","1망","2500","2018-08","무안 양파","2018-08-30","001","전통시장","260000","중랑구"
"1289014","90","우림시장","310","상추(100g)","1봉지","650","2018-08","적상추","2018-08-30","001","전통시장","260000","중랑구"
"1289015","90","우림시장","311","오이(다다기)","1개","660","2018-08","3개 2000","2018-08-30","001","전통시장","260000","중랑구"
"1289016","90","우림시장","119","호박(인큐베이터)","1개","1600","2018-08","애호박","2018-08-30","001","전통시장","260000","중랑구"
"1289017","90","우림시장","58","쇠고기(한우불고기)","600g","24000","2018-08","100g 4000","2018-08-30","001","전통시장","260000","중랑구"
"1289018","90","우림시장","202","돼지고기(생삼겹살)","600g","12600","2018-08","국내산 100g 2200","2018-08-30","001","전통시장","260000","중랑구"
"1289019","90","우림시장","283","닭고기(육계)","1마리 1kg","4500","2018-08","토종닭","2018-08-30","001","전통시장","260000","중랑구"
"1289020","90","우림시장","171","달걀(10개)","10개","2000","2018-08","친환경신선란","2018-08-30","001","전통시장","260000","중랑구"
"1289021","90","우림시장","320","달걀(30개)","30개","4500","2018-08","신선란","2018-08-30","001","전통시장","260000","중랑구"
"1289022","90","우림시장","260","조기(냉동수입산)","1마리(20cm)","2500","2018-08","중국 부세조기","2018-08-30","001","전통시장","260000","중랑구"
"1289023","90","우림시장","264","명태(냉동수입산)","1마리(45cm)","4000","2018-08","러시아(대)","2018-08-30","001","전통시장","260000","중랑구"
"1289024","90","우림시장","254","오징어(생물국산)","1마리(25cm)","2700","2018-08","국내산","2018-08-30","001","전통시장","260000","중랑구"
"1289025","90","우림시장","269","고등어(냉동수입산)","1마리(30cm)","3000","2018-08","노르웨이","2018-08-30","001","전통시장","260000","중랑구"
"1289026","92","이마트 상봉점","305","사과(부사 300g)","1개","1440","2018-08","6개 8690","2018-08-30","002","대형마트","260000","중랑구"
"1289027","92","이마트 상봉점","306","배(신고 600g)","1개","3330","2018-08","3개 9990","2018-08-30","002","대형마트","260000","중랑구"
"1289028","92","이마트 상봉점","307","배추(2.5~3kg)","1포기","3900","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289029","92","이마트 상봉점","308","무(1kg)","1개","2880","2018-08","제주","2018-08-30","002","대형마트","260000","중랑구"
"1289030","92","이마트 상봉점","309","양파(1.5kg망)","1망","2780","2018-08","무안","2018-08-30","002","대형마트","260000","중랑구"
"1289031","92","이마트 상봉점","310","상추(100g)","1봉지","1080","2018-08","적상추","2018-08-30","002","대형마트","260000","중랑구"
"1289032","92","이마트 상봉점","311","오이(다다기)","1개","990","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289033","92","이마트 상봉점","119","호박(인큐베이터)","1개","1580","2018-08","애호박","2018-08-30","002","대형마트","260000","중랑구"
"1289034","92","이마트 상봉점","58","쇠고기(한우불고기)","600g","24840","2018-08","100g 4140","2018-08-30","002","대형마트","260000","중랑구"
"1289035","92","이마트 상봉점","202","돼지고기(생삼겹살)","600g","12600","2018-08","100g 2100","2018-08-30","002","대형마트","260000","중랑구"
"1289036","92","이마트 상봉점","283","닭고기(육계)","1마리 1kg","4880","2018-08","하림","2018-08-30","002","대형마트","260000","중랑구"
"1289037","92","이마트 상봉점","171","달걀(10개)","10개","2480","2018-08","특란","2018-08-30","002","대형마트","260000","중랑구"
"1289038","92","이마트 상봉점","320","달걀(30개)","30개","5080","2018-08","특란","2018-08-30","002","대형마트","260000","중랑구"
"1289039","92","이마트 상봉점","144","조기(국산냉동)","1마리(20cm)","2980","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289040","92","이마트 상봉점","264","명태(냉동수입산)","1마리(45cm)","3280","2018-08","러시아","2018-08-30","002","대형마트","260000","중랑구"
"1289041","92","이마트 상봉점","256","오징어(냉동국산)","1마리(25cm)","2680","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289042","92","이마트 상봉점","269","고등어(냉동수입산)","1마리(30cm)","3180","2018-08","노르웨이","2018-08-30","002","대형마트","260000","중랑구"
"1289043","94","홈플러스 면목점","305","사과(부사 300g)","1개","1140","2018-08","7개 7990","2018-08-30","002","대형마트","260000","중랑구"
"1289044","94","홈플러스 면목점","306","배(신고 600g)","1개","3630","2018-08","3개 10900","2018-08-30","002","대형마트","260000","중랑구"
"1289045","94","홈플러스 면목점","307","배추(2.5~3kg)","1포기","4490","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289046","94","홈플러스 면목점","308","무(1kg)","1개","3090","2018-08","제주","2018-08-30","002","대형마트","260000","중랑구"
"1289047","94","홈플러스 면목점","309","양파(1.5kg망)","1망","2890","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289048","94","홈플러스 면목점","310","상추(100g)","1봉지","1200","2018-08","적상추","2018-08-30","002","대형마트","260000","중랑구"
"1289049","94","홈플러스 면목점","311","오이(다다기)","1개","990","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289050","94","홈플러스 면목점","119","호박(인큐베이터)","1개","1690","2018-08","애호박","2018-08-30","002","대형마트","260000","중랑구"
"1289051","94","홈플러스 면목점","58","쇠고기(한우불고기)","600g","26340","2018-08","농협안심한우","2018-08-30","002","대형마트","260000","중랑구"
"1289052","94","홈플러스 면목점","202","돼지고기(생삼겹살)","600g","13740","2018-08","제주","2018-08-30","002","대형마트","260000","중랑구"
"1289053","94","홈플러스 면목점","283","닭고기(육계)","1마리 1kg","5280","2018-08","하림","2018-08-30","002","대형마트","260000","중랑구"
"1289054","94","홈플러스 면목점","171","달걀(10개)","10개","2680","2018-08","신선란","2018-08-30","002","대형마트","260000","중랑구"
"1289055","94","홈플러스 면목점","320","달걀(30개)","30개","4990","2018-08","신선란","2018-08-30","002","대형마트","260000","중랑구"
"1289056","94","홈플러스 면목점","144","조기(국산냉동)","1마리(20cm)","3500","2018-08","국내산","2018-08-30","002","대형마트","260000","중랑구"
"1289057","94","홈플러스 면목점","265","명태(생물수입산)","1마리(45cm)","3200","2018-08","러시아","2018-08-30","002","대형마트","260000","중랑구"
"1289058","94","홈플러스 면목점","256","오징어(냉동국산)","1마리(25cm)","2190","2018-08","원앙산","2018-08-30","002","대형마트","260000","중랑구"
"1289059","94","홈플러스 면목점","269","고등어(냉동수입산)","1마리(30cm)","2290","2018-08","노르웨이","2018-08-30","002","대형마트","260000","중랑구"
"1289060","220","롯데슈퍼","305","사과(부사 300g)","1개","1598","2018-08","5개7990청송","2018-08-30","002","대형마트","410000","서대문구"
"1289061","220","롯데슈퍼","306","배(신고 600g)","1개","2330","2018-08","3개6990원앙햇배","2018-08-30","002","대형마트","410000","서대문구"
"1289062","220","롯데슈퍼","307","배추(2.5~3kg)","1포기","6990","2018-08","강원도","2018-08-30","002","대형마트","410000","서대문구"
"1289063","220","롯데슈퍼","25","무","1개","3990","2018-08","제주","2018-08-30","002","대형마트","410000","서대문구"
"1289064","220","롯데슈퍼","24","양파","1망","3290","2018-08","무안","2018-08-30","002","대형마트","410000","서대문구"
"1289065","220","롯데슈퍼","310","상추(100g)","100g","2187","2018-08","150g3290경기","2018-08-30","002","대형마트","410000","서대문구"
"1289066","220","롯데슈퍼","311","오이(다다기)","1개","1248","2018-08","4개4990이천","2018-08-30","002","대형마트","410000","서대문구"
"1289067","220","롯데슈퍼","277","호박","1개","2490","2018-08","초L프라임","2018-08-30","002","대형마트","410000","서대문구"
"1289068","220","롯데슈퍼","58","쇠고기(한우불고기)","600g","26940","2018-08","100g4490부천농협","2018-08-30","002","대형마트","410000","서대문구"
"1289069","220","롯데슈퍼","99","돼지고기(생삼겹살)","600g","16740","2018-08","100g2790한돈","2018-08-30","002","대형마트","410000","서대문구"
"1289070","220","롯데슈퍼","138","닭고기(토종닭)","1마리","12990","2018-08","하림토종닭","2018-08-30","002","대형마트","410000","서대문구"
"1289071","220","롯데슈퍼","171","달걀(10개)","10개","2690","2018-08","알찬특란","2018-08-30","002","대형마트","410000","서대문구"
"1289072","220","롯데슈퍼","320","달걀(30개)","30개","6990","2018-08","알찬특란","2018-08-30","002","대형마트","410000","서대문구"
"1289073","220","롯데슈퍼","260","조기(냉동수입산)","1마리","3967","2018-08","3마리11900부세","2018-08-30","002","대형마트","410000","서대문구"
"1289074","220","롯데슈퍼","152","명태(러시아냉동)","1마리","2945","2018-08","2마리5980러시아","2018-08-30","002","대형마트","410000","서대문구"
"1289075","220","롯데슈퍼","256","오징어(냉동국산)","1마리","3300","2018-08","3마리9900원양해동","2018-08-30","002","대형마트","410000","서대문구"
"1289076","220","롯데슈퍼","266","고등어(생물국산)","1마리","2890","2018-08","2마리5780부산","2018-08-30","002","대형마트","410000","서대문구"
"1289077","33","현대백화점 신촌점","305","사과(부사 300g)","1개","4500","2018-08","4개18000홍로저탄소","2018-08-30","002","대형마트","410000","서대문구"
"1289078","33","현대백화점 신촌점","306","배(신고 600g)","1개","7000","2018-08","2개14000안성","2018-08-30","002","대형마트","410000","서대문구"
