우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258070|퇴미로|Toemi-ro|0|83|3|4371038021008740000029722|||3611033021||부강리||0|874|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103240037|부강행산로|Buganghaengsan-ro|0|15|0|4371038021010430001030754|||3611033021||부강리||0|1044|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103240037|부강행산로|Buganghaengsan-ro|0|99|0|4371038021002510000029535|||3611033021||부강리||0|251|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103240037|부강행산로|Buganghaengsan-ro|0|97|4|4371038021002480002030768|||3611033021||부강리||0|248|01|2||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103240037|부강행산로|Buganghaengsan-ro|0|40|0|4371038021010640013030451|||3611033021||부강리||0|1064|01|13||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|59|5|4371038021004020005030075|||3611033021||부강리||0|402|01|5||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|5|8|4371038021010460005030760|||3611033021||부강리||0|1046|01|5||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|5|10|4371038021010460004030758|||3611033021||부강리||0|1046|01|4||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|5|8|4371038021004910003029676|||3611033021||부강리||0|491|01|3||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|8|0|4371038021004900002029570|||3611033021||부강리||0|490|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258067|부강금호로|Buganggeumho-ro|0|98|25|4371038021011490023030812|||3611033021||부강리||0|1149|01|23||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|29|0|4371038021004370000030251|||3611033021||부강리||0|437|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|25|0|4371038021004350002030255|||3611033021||부강리||0|435|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258070|퇴미로|Toemi-ro|0|80|0|4371038021008740000029715|||3611033021||부강리||0|874|01|0||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|59|6|4371038021004020002030097|||3611033021||부강리||0|402|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|6|0|4371038021005180014029553|||3611033021||부강리||0|519|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|1|0|4371038021005180004029557|||3611033021||부강리||0|518|01|12||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|67|10|4371038021003340003030671|||3611033021||부강리||0|334|01|3||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|17|4371038021003340001030425|||3611033021||부강리||0|334|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574717|부강3길|Bugang 3-gil|0|29|5|4371038021004260007030125|||3611033021||부강리||0|426|01|7||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574717|부강3길|Bugang 3-gil|0|29|13|4371038021004250007030123|||3611033021||부강리||0|425|01|7||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574717|부강3길|Bugang 3-gil|0|29|8|4371038021004230002030124|||3611033021||부강리||0|423|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574717|부강3길|Bugang 3-gil|0|20|17|4371038021004990001029667|||3611033021||부강리||0|499|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|12|0|4371038021004610006030262|||3611033021||부강리||0|461|01|6||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|11|0|4371038021004610002030210|||3611033021||부강리||0|461|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|14|0|4371038021004610001029504|||3611033021||부강리||0|461|01|1||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|10|0|4371038021004600002030315|||3611033021||부강리||0|460|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|22|0|4371038021004630014029817|||3611033021||부강리||0|463|01|14||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|24|0|4371038021004630011029821|||3611033021||부강리||0|463|01|11||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|21|0|4371038021004630004029741|||3611033021||부강리||0|463|01|4||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|15|0|4371038021004620010029463|||3611033021||부강리||0|462|01|10||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|67|20|4371038021003350001030663|||3611033021||부강리||0|335|01|1||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|21|4371038021003330004029512|||3611033021||부강리||0|333|01|4||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|26|4371038021003330003030444|||3611033021||부강리||0|333|01|3||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|22|4371038021003320000030443|||3611033021||부강리||0|332|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|4|4371038021003310002029494|||3611033021||부강리||0|331|01|2||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|6|4371038021003310001029495|||3611033021||부강리||0|331|01|1||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|67|52|4371038021003170005030659|||3611033021||부강리||0|317|01|5||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|67|22|4371038021003170004030666|||3611033021||부강리||0|317|01|4||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|67|56|4371038021003170003030667|||3611033021||부강리||0|317|01|3||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|67|50|4371038021003170001030658|||3611033021||부강리||0|317|01|4||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|23|28|4371038021003970000030722|||3611033021||부강리||0|397|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|75|14|4371038021003320000030437|||3611033021||부강리||0|332|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574728|용포동촌길|Yongpodongchon-gil|0|65|0|4371038021003440001030549|||3611033021||부강리||0|344|01|1||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|50|0|4371038021104190011000001|||3611033021||부강리||0|419|01|11||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|54|0|4371038021004190001030128|||3611033021||부강리||0|419|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|41|0|4371038021004180009029510|||3611033021||부강리||0|418|01|9||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|64|0|4371038021004070001030805|||3611033021||부강리||0|407|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|61|0|4371038021004040001030107|||3611033021||부강리||0|404|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|5|7|4371038021005040002029686|||3611033021||부강리||0|504|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258068|부강로|Bugang-ro|0|18|0|4371038021004860005029653|||3611033021||부강리||0|486|01|5||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|31|5|4371038021001130005029524|||3611033021||부강리||0|113|01|5||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574719|부강5길|Bugang 5-gil|0|36|8|4371038021001130002029450|||3611033021||부강리||0|113|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574719|부강5길|Bugang 5-gil|0|30|0|4371038021001080000029998|||3611033021||부강리||0|108|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574719|부강5길|Bugang 5-gil|0|36|6|4371038021001070006029449|||3611033021||부강리||0|107|01|6||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|10|0|4371038021005310002030019|||3611033021||부강리||0|531|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|4|1|4371038021005300015029634|||3611033021||부강리|부강면|0|530|01|15||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|4|5|4371038021005300013029635|||3611033021||부강리||0|530|01|13||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|14|0|4371038021001180000029939|||3611033021||부강리||0|118|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|16|0|4371038021001170002029946|||3611033021||부강리||0|119|01|6||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|28|1|4371038021004630012029819|||3611033021||부강리|부강면|0|463|01|12||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|28|0|4371038021004630007029915|||3611033021||부강리||0|463|01|7||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|32|0|4371038021004630004029742|||3611033021||부강리||0|463|01|4||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|27|1|4371038021104620005000001|||3611033021||부강리||0|462|01|5||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574707|남성골길|Namseonggol-gil|0|16|1|4371038021000360002030984|||3611033021||부강리|부강면|0|36|01|2||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|16|5|4371038021007060001030866|||3611033021||부강리||0|711|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|24|4|4371038021007080000030882|||3611033021||부강리||0|708|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|6|18|4371038021007560002030908|||3611033021||부강리||0|756|01|2||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|16|26|4371038021007140000030889|||3611033021||부강리||0|714|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|8|4371038021007230001030933|||3611033021||부강리||0|723|01|1||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|4|4371038021007230000030916|||3611033021||부강리||0|723|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|0|4371038021007220000030844|||3611033021||부강리||0|722|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|14|0|4371038021007200000030854|||3611033021||부강리||0|721|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|9|4371038021007180000030868|||3611033021||부강리||0|718|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|23|4371038021007150000030949|||3611033021||부강리||0|715|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|6|13|4371038021007260000030914|||3611033021||부강리||0|726|01|0||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|18|4371038021007230005030901|||3611033021||부강리||0|723|01|5||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|12|12|4371038021007230004030904|||3611033021||부강리||0|723|01|4||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|45|0|4371038021004160002029472|||3611033021||부강리||0|416|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|39|1|4371038021004160001030137|||3611033021||부강리||0|416|01|1||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|61|0|4371038021004010112030225|||3611033021||부강리||0|401|01|112||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|1|0|4371038021004860007029682|||3611033021||부강리||0|486|01|7||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|33|0|4371038021001010000031133|||3611033021||부강리||0|101|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|31|7|4371038021001120001029990|||3611033021||부강리||0|113|01|6||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|39|10|4371038021010180011030399|||3611033021||부강리|부강면|0|1018|01|11||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|24|5|4371038021005300005029507|||3611033021||부강리||0|530|01|5||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|34|0|4371038021105350000000001|||3611033021||부강리||0|535|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|24|3|4371038021005300002029629|||3611033021||부강리||0|530|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|25|0|4371038021001150000029947|||3611033021||부강리||0|115|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|31|3|4371038021001130007029983|||3611033021||부강리||0|113|01|7||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|6|0|4371038021004340023029543|||3611033021||부강리||0|434|01|23||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|3|0|4371038021004340017029673|||3611033021||부강리||0|434|01|17||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|5|0|4371038021004340016029650|||3611033021||부강리||0|434|01|16||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574726|시장길|Sijang-gil|0|7|3|4371038021005180001029610|||3611033021||부강리||0|518|01|1||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574726|시장길|Sijang-gil|0|40|0|4371038021004460006030783|||3611033021||부강리||0|446|01|6||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574726|시장길|Sijang-gil|0|47|0|4371038021004420010030180|||3611033021||부강리||0|442|01|10||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|24|5|4371038021004640013029902|||3611033021||부강리||0|464|01|13||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|26|0|4371038021004640011029907|||3611033021||부강리||0|464|01|11||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|26|3|4371038021004640009029909|||3611033021||부강리||0|464|01|9||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|26|1|4371038021004640009029910|||3611033021||부강리||0|464|01|10||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|23|0|4371038021004640005029897|||3611033021||부강리||0|464|01|5||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|25|0|4371038021004640003029913|||3611033021||부강리||0|464|01|3||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|26|7|4371038021004630019029912|||3611033021||부강리||0|463|01|19||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574707|남성골길|Namseonggol-gil|0|11|0|4371038021000360010031054|||3611033021||부강리||0|36|01|10||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574707|남성골길|Namseonggol-gil|0|17|2|4371038021000540000031095|||3611033021||부강리||0|54|01|0||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574707|남성골길|Namseonggol-gil|0|17|0|4371038021000540000031087|||3611033021||부강리||0|54|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|51|0|4371038021004140001029473|||3611033021||부강리||0|414|01|1||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|57|0|4371038021004080012030228|||3611033021||부강리||0|408|01|12||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|47|0|4371038021009840001030358|||3611033021||부강리||0|984|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|49|0|4371038021009830001030361|||3611033021||부강리|부강면|0|983|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|35|0|4371038021010070010030397|||3611033021||부강리||0|1007|01|10||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|33|0|4371038021010070004030382|||3611033021||부강리||0|1007|01|4||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|21|0|4371038021010030003030408|||3611033021||부강리||0|1003|01|3||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|17|0|4371038021010000011029499|||3611033021||부강리||0|1000|01|11||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|17|3|4371038021010000010030326|||3611033021||부강리||0|1000|01|10||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|19|0|4371038021010000008030329|||3611033021||부강리||0|1000|01|8||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|17|5|4371038021010000001030324|||3611033021||부강리||0|1000|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|10|0|4371038021009990001030331|||3611033021||부강리||0|999|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|24|0|4371038021009940002030418|||3611033021||부강리||0|994|01|3||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|54|0|4371038021009810001030034|||3611033021||부강리||0|981|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|57|0|4371038021009790001030073|||3611033021||부강리||0|979|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|0|4371038021009780001030053|||3611033021||부강리||0|978|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|13|4371038021009760005030045|||3611033021||부강리||0|976|01|5||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|6|9|4371038021007230003030932|||3611033021||부강리||0|723|01|3||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|6|5|4371038021007230002030924|||3611033021||부강리||0|723|01|2||
30074|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574702|구들기길|Gudeulgi-gil|0|33|0|4371038021007740007030846|||3611033021||부강리||0|786|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|11|4371038021009760004030043|||3611033021||부강리||0|976|01|4||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|22|4371038021009750013030032|||3611033021||부강리||0|975|01|13||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|32|4371038021009750012030347|||3611033021||부강리||0|975|01|13||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|18|4371038021009750011029500|||3611033021||부강리||0|975|01|11||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|56|14|4371038021009750009030350|||3611033021||부강리||0|975|01|9||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|25|1|4371038021004350001030309|||3611033021||부강리||0|435|01|1||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|35|0|4371038021004380001030281|||3611033021||부강리||0|438|01|16||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|19|0|4371038021004340011030036|||3611033021||부강리||0|434|01|11||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|17|0|4371038021004340011029649|||3611033021||부강리||0|434|01|11||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|23|0|4371038021004340008030306|||3611033021||부강리||0|434|01|8||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|13|0|4371038021004340006029562|||3611033021||부강리||0|434|01|6||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|37|0|4371038021004400002030140|||3611033021||부강리|부강면|0|440|01|2||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574721|부촌길|Buchon-gil|0|39|0|4371038021004160008030138|||3611033021||부강리||0|416|01|8||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574729|태산길|Taesan-gil|0|17|0|4371038021004760003029920|||3611033021||부강리||0|476|01|3||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|39|3|4371038021010080002030388|||3611033021||부강리||0|1008|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|128|0|4371038021010180014029497|||3611033021||부강리||0|1018|02|14||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|119|0|4371038021010180013030402|||3611033021||부강리||0|1018|02|13||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|125|0|4371038021010180012030386|||3611033021||부강리||0|1018|02|12||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|137|0|4371038021010030001030409|||3611033021||부강리||0|1003|02|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|141|0|4371038021010000006030414|||3611033021||부강리||0|1002|02|1||
30072|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|136|81|4371038021002840000030734|||3611033021||부강리||0|284|02|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|27|8|4371038021001400005031102|||3611033021||부강리||0|140|02|9||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361103258069|청연로|Cheongyeon-ro|0|27|6|4371038021001400004031105|||3611033021||부강리||0|140|02|4||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|43|0|4371038021010160002029515|||3611033021||부강리||0|1016|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|41|0|4371038021010160001030363|||3611033021||부강리||0|1016|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|51|0|4371038021010130002030035|||3611033021||부강리||0|1013|01|2||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|45|1|4371038021010110001029514|||3611033021||부강리||0|1011|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|45|0|4371038021010110001030359|||3611033021||부강리||0|1011|01|1||
30076|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574720|부강신대길|Bugangsindae-gil|0|39|5|4371038021010090000030391|||3611033021||부강리||0|1009|01|0||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|18|0|4371038021004620007029814|||3611033021||부강리||0|462|01|7||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574718|부강4길|Bugang 4-gil|0|18|1|4371038021004620006029816|||3611033021||부강리||0|462|01|6||
30075|세종특별자치시|Sejong-si|||부강면|Bugang-myeon|361104574725|시장1길|Sijang 1-gil|0|20|0|4371038021004740000029935|||3611033021||부강리||0|474|01|0||
